id,image_slot,author,poem_title,category,mood,stanza,source,license
S372,image_372,Gerard Manley Hopkins,44,Love & Separation,Romantic,"To seem the stranger lies my lot, my life
Among strangers. Father and mother dear,
Brothers and sisters are in Christ not near
And he my peace my parting, sword and strife.
England, whose honour O all my heart woos, wife
To my creating thought, would neither hear
Me, were I pleading, plead nor do I: I wear-
y of idle a being but by where wars are rife.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S373,image_373,Gerard Manley Hopkins,45,Love & Separation,Romantic,"I WAKE and feel the fell of dark, not day.
What hours, O what black houers we have spent
This night! what sights you, heart, saw; ways you went!
And more must, in yet longer light's delay.
With witness I speak this. But where I say
Hours I mean years, mean life. And my lament
Is cries countless, cries like dead letters sent
To dearest him that lives alas! away.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S374,image_374,Gerard Manley Hopkins,66,Love & Devotion,Romantic,"REPEAT that, repeat,
Cuckoo, bird, and open ear wells, heart-springs, delight-
fully sweet,
With a ballad, with a ballad, a rebound
Off trundled timber and scoops of the hillside ground,
hollow hollow hollow ground:
The whole landscape flushes on a sudden at a sound.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S375,image_375,Gerard Manley Hopkins,PART THE FIRST,Dream & Night,Romantic,"2
I did say yes
O at lightning and lashed rod;
Thou heardst me truer than tongue confess
Thy terror, O Christ, O God;
Thou knowest the walls, altar and hour and night:
The swoon of a heart that the sweep and the hurl of thee trod
Hard down with a horror of height:
And the midriff astrain with leaning of, laced with fire of stress.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S376,image_376,John Keats,INTRODUCTION TO ISABELLA AND THE EVE OF ST. AGNES,Love & Devotion,Romantic,"I made a garland for her head,
And bracelets too, and fragrant zone,
She look'd at me as she did love
And made sweet moan.",https://www.gutenberg.org/ebooks/23684,Public domain / CC0 dataset
S377,image_377,John Keats,INTRODUCTION TO ISABELLA AND THE EVE OF ST. AGNES,Love & Devotion,Romantic,"She found me roots of relish sweet,
And honey wild and manna dew,
And sure in language strange she said
I love thee true.",https://www.gutenberg.org/ebooks/23684,Public domain / CC0 dataset
S378,image_378,Percy Bysshe Shelley,"16. GHASTA OR, THE AVENGING DEMON!!!",Dream & Night,Romantic,"Horror covers all the sky,                                           _5
Clouds of darkness blot the moon,
Prepare! for mortal thou must die,
Prepare to yield thy soul up soon—",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S379,image_379,Percy Bysshe Shelley,ANOTHER FRAGMENT (A),Love & Devotion,Romantic,"Trembling in drops on the discoloured skin
Of those who love their kind and therefore perish
In ghastly torture—a sweet medicine",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S380,image_380,Percy Bysshe Shelley,MARENGHI. (This fragment refers to an event told in Sismondi’s,Dream & Night,Romantic,"28.
The thought of his own kind who made the soul
Which sped that winged shape through night and day,—                _160
The thought of his own country...",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S381,image_381,Robert Browning,"""CHILDE ROLAND TO THE DARK TOWER CAME""",Love & Separation,Romantic,"While some discuss if near the other graves
Be room enough for this, and when a day
Suits best for carrying the corpse away,
With care about the banners, scarves, and staves:
And still the man hears all, and only craves
He may not shame such tender love and stay.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S382,image_382,Robert Browning,A PRETTY WOMAN,Beauty & Nature,Romantic,"Why, with beauty, needs there money be,
Love with liking?
Crush the fly-king
In his gauze, because no honey-bee?                                          40",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S383,image_383,Robert Browning,A PRETTY WOMAN,Love & Separation,Romantic,"Then how grace a rose? I know a way!
Leave it, rather.                                                        70
Must you gather?
Smell, kiss, wear it--at last, throw away.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S384,image_384,Robert Browning,EVELYN HOPE,Love & Devotion,Romantic,"Sixteen years old when she died!
Perhaps she had scarcely heard my name;                                    10
It was not her time to love; beside,
Her life had many a hope and aim,
Duties enough and little cares,
And now was quiet, now astir,
Till God's hand beckoned unawares,--
And the sweet white brow is all of her.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S385,image_385,Robert Browning,EVELYN HOPE,Dream & Night,Romantic,"Is it too late then, Evelyn Hope?
What, your soul was pure and true,
The good stars met in your horoscope,
Made you of spirit, fire and dew--                                         20
And just because I was thrice as old
And our paths in the world diverged so wide,
Each was naught to each, must I be told?
We were fellow mortals, naught beside?",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S386,image_386,Robert Browning,FEARS AND SCRUPLES,Love & Separation,Romantic,"Loved I not his letters deg. full of beauty?                                      deg.5
Not his actions famous far and wide?
Absent, he would know I vowed him duty,
Present, he would find me at his side.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S387,image_387,Robert Browning,RABBI BEN EZRA,Beauty & Nature,Romantic,"For pleasant is this flesh;
Our soul, in its rose-mesh
Pulled ever to the earth, still yearns for rest:
Would we some prize might hold
To match those manifold
Possessions of the brute,--gain most, as we did best!",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S388,image_388,Robert Browning,XVIII,Dream & Night,Romantic,"This I say of me, but think of you, Love!
This to you--yourself my moon of poets!
Ah, but that's the world's side, there's the wonder,
Thus they see you, praise you, think they know you!                         190
There, in turn I stand with them and praise you--
Out of my own self, I dare to phrase it.
But the best is when I glide from out them,
Cross a step or two of dubious twilight,
Come out on the other side, the novel
Silent silver lights and darks undreamed of,
Where I hush and bless myself with silence.",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S389,image_389,Robert Frost,Stars,Dream & Night,Romantic,"HOW countlessly they congregate
O'er our tumultuous snow,
Which flows in shapes as tall as trees
When wintry winds do blow!--
As if with keenness for our fate,
Our faltering few steps on
To white rest, and a place of rest
Invisible at dawn,--
And yet with neither love nor hate,
Those stars like some snow-white
Minerva's snow-white marble eyes
Without the gift of sight.",https://www.gutenberg.org/ebooks/3021,Public domain / CC0 dataset
S390,image_390,Sara Teasdale,Dreamily over the roofs,Dream & Night,Romantic,"Slowly over the earth
The wings of night are falling;
My heart like the bird in the tree
Is calling, calling, calling.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S391,image_391,Sara Teasdale,"I cannot die, who drank delight",Dream & Night,Romantic,"From the cup of the crescent moon,
And hungrily as men eat bread,
Loved the scented nights of June.",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S392,image_392,Sara Teasdale,I should be glad of loneliness,Dream & Night,Romantic,"And hours that go on broken wings,
A thirsty body, a tired heart
And the unchanging ache of things,
If I could make a single song
As lovely and as full of light,
As hushed and brief as a falling star
On a winter night.",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S393,image_393,Sara Teasdale,If I could keep my innermost Me,Love & Separation,Romantic,"Fearless, aloof and free
Of the least breath of love or hate,
And not disconsolate
At the sick load of sorrow laid on men;
If I could keep a sanctuary there
Free even of prayer,
If I could do this, then,
With quiet candor as I grew more wise
I could look even at God with grave forgiving eyes.",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S394,image_394,Sara Teasdale,In my heart the old love,Love & Devotion,Romantic,"Dear things, kind things,
That my old love said,
Ranged themselves reproachfully
Round my bed.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S395,image_395,Sara Teasdale,"In the wild, soft summer darkness",Dream & Night,Romantic,"How many and many a night we two together
Sat in the park and watched the Hudson
Wearing her lights like golden spangles
Glinting on black satin.
The rail along the curving pathway
Was low in a happy place to let us cross,
And down the hill a tree that dripped with bloom
Sheltered us,
While your kisses and the flowers,
Falling, falling,
Tangled my hair. . . .",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S396,image_396,Sara Teasdale,"Oh, I have sown my love so wide",Dream & Night,Romantic,"I set my shadow in his sight
And I have winged it with desire,
That it may be a cloud by day,
And in the night a shaft of fire.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S397,image_397,Sara Teasdale,Pierrot stands in the garden,Beauty & Nature,Romantic,"Pierrot plays in the garden,
And all the roses know
That Pierrot loves his music,--
But I love Pierrot.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S398,image_398,Sara Teasdale,The April night is still and sweet,Dream & Night,Romantic,"My peace is hidden in his breast
Where I shall never be;
Love comes to-night to all the rest,
But not to me.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S399,image_399,Sara Teasdale,The panther wind,Dream & Night,Romantic,"Leaps out of the night,
The snake of lightning
Is twisting and white,
The lion of thunder
Roars--and we
Sit still and content
Under a tree--
We have met fate together
And love and pain,
Why should we fear
The wrath of the rain!",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S400,image_400,Sara Teasdale,To-night I close my eyes and see,Love & Separation,Romantic,"The years went by and never knew
That each one brought me nearer you;
Their path was narrow and apart
And yet it led me to your heart--
Oh, sensitive, shy years, oh, lonely years,
That strove to sing with voices drowned in tears.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S401,image_401,Sara Teasdale,When beauty grows too great to bear,Beauty & Nature,Romantic,"How shall I ease me of its ache,
For beauty more than bitterness
Makes the heart break.",https://www.gutenberg.org/ebooks/442,Public domain / CC0 dataset
S402,image_402,Thomas Hardy,AS I lay awake at night-time,Love & Separation,Romantic,"“It is _just_ as ere we parted!”
Said she, brimming high with joy.—“And when, then, came you here, and
why?”
“—Dear, I could not sleep for thinking of our trystings when
twin-hearted.”
She responded, “Nor could I.",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S403,image_403,Thomas Hardy,HERE are the tracks upon the sand,Tender Reflection,Romantic,"“But that I body and soul was yours
Ere he’d possession, he’ll never know.
He’s a confident man.  ‘The husband scores,’
He says, ‘in the long run’ . . . Now, Dear, go!”",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S404,image_404,Thomas Hardy,I BUSIED myself to find a sure,Love & Devotion,Romantic,"I laboured that the diurnal spin
Of vanities
Should not contrive to suck her in
By dark degrees,
And cunningly operate to blur
Sweet teachings I had begun;
And then I went full-heart to her
To expound the glad deeds done.",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S405,image_405,Thomas Hardy,I SAW him steal the light away,Beauty & Nature,Romantic,"I watched her longer, and he stole
Her lily tincts and rose;
All her young sprightliness of soul
Next fell beneath his cold control,
And disappeared like those.",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S406,image_406,Thomas Hardy,I THOUGHT and thought of thy crass clanging town,Dream & Night,Romantic,"To folly, till convinced such dreams were ill,
I held my heart in bond, and tethered down
Fancy to where I was, by force of will.",https://www.gutenberg.org/ebooks/2997,Public domain / CC0 dataset
S407,image_407,W. B. Yeats,"""Put off that mask of burning gold",Love & Devotion,Romantic,"With emerald eyes.""
""O no, my dear, you make so bold
To find if hearts be wild and wise,
And yet not cold.""",https://www.gutenberg.org/ebooks/30488,Public domain / CC0 dataset
S408,image_408,W. B. Yeats,'Put off that mask of burning gold,Love & Devotion,Romantic,"With emerald eyes.'
'O no, my dear, you make so bold
To find if hearts be wild and wise,
And yet not cold.'",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S409,image_409,W. B. Yeats,"Argument. Baile and Aillinn were lovers, but",Dream & Night,Romantic,"What were our praise to them: they eat
Quiet's wild heart, like daily meat,
Who when night thickens are afloat
On dappled skins in a glass boat
Far out under a windless sky,
While over them birds of Aengus fly,
And over the tiller and the prow
And waving white wings to and fro
Awaken wanderings of light air
To stir their coverlet and their hair.",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
S410,image_410,W. B. Yeats,"Indignant at the fumbling wits, the obscure spite",Love & Separation,Romantic,"Of our old Paudeen in his shop, I stumbled blind
Among the stones and thorn trees, under morning light;
Until a curlew cried and in the luminous wind
A curlew answered; and suddenly thereupon I thought
That on the lonely height where all are in God's eye,
There cannot be, confusion of our sound forgot,
A single soul that lacks a sweet crystaline cry.",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S411,image_411,W. B. Yeats,We sat together at one summer's end,Love & Devotion,Romantic,"I said, 'It's certain there is no fine thing
Since Adam's fall but needs much labouring.
There have been lovers who thought love should be
So much compounded of high courtesy
That they would sigh and quote with learned looks
Precedents out of beautiful old books;
Yet now it seems an idle trade enough.'",https://www.gutenberg.org/ebooks/30652,Public domain / CC0 dataset
S412,image_412,W. B. Yeats,Why should I blame her that she filled my days,Beauty & Nature,Romantic,"With misery, or that she would of late
Have taught to ignorant men most violent ways,
Or hurled the little streets upon the great,
Had they but courage equal to desire?
What could have made her peaceful with a mind
That nobleness made simple as a fire,
With beauty like a tightened bow, a kind
That is not natural in an age like this,
Being high and solitary and most stern?
Why, what could she have done being what she is?
Was there another Troy for her to burn?",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S413,image_413,William Blake,A LITTLE GIRL LOST,Love & Devotion,Romantic,"Tired with kisses sweet,
They agree to meet
When the silent sleep
Waves o'er heaven's deep,
And the weary tired wanderers weep.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S414,image_414,William Blake,NURSE'S SONG,Love & Separation,Romantic,"When the voices of children are heard on the green,
And laughing is heard on the hill,
My heart is at rest within my breast,
And everything else is still.
""Then come home, my children, the sun is gone down,
And the dews of night arise;
Come, come, leave off play, and let us away,
Till the morning appears in the skies.""",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S415,image_415,William Blake,THE GARDEN OF LOVE,Beauty & Nature,Romantic,"And the gates of this Chapel were shut
And ""Thou shalt not,"" writ over the door;
So I turned to the Garden of Love
That so many sweet flowers bore.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S416,image_416,William Blake,THE SCHOOLBOY,Beauty & Nature,Romantic,"I love to rise on a summer morn,
When birds are singing on every tree;
The distant huntsman winds his horn,
And the skylark sings with me:
Oh what sweet company!",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S417,image_417,William Blake,TO TIRZAH,Love & Separation,Romantic,"Thou, mother of my mortal part,
With cruelty didst mould my heart,
And with false self-deceiving tears
Didst bind my nostrils, eyes, and ears,",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S418,image_418,William Blake,Whate’er is born of mortal birth,Love & Separation,Romantic,"Thou, mother of my mortal part,
With cruelty didst mould my heart,
And with false self-deceiving tears
Didst blind my nostrils, eyes, and ears,",https://www.gutenberg.org/ebooks/1934,Public domain / CC0 dataset
S419,image_419,William Wordsworth,Oh! what’s the matter? what’s the matter?,Love & Separation,Romantic,"He went complaining all the morrow
That he was cold and very chill:
His face was gloom, his heart was sorrow,
Alas! that day for Harry Gill!
That day he wore a riding-coat,
But not a whit the warmer he:
Another was on Thursday brought,
And ere the Sabbath he had three.",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
S420,image_420,Edna St. Vincent Millay,,Beauty & Nature,Romantic,"The first rose on my rose-tree
Budded, bloomed, and shattered,
During sad days when to me
Nothing mattered.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S421,image_421,Edna St. Vincent Millay,I cannot but remember,Dream & Night,Romantic,"Oh, beautiful at nightfall
The soft spitting snow!
And beautiful the bare boughs
Rubbing to and fro!",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S422,image_422,Edna St. Vincent Millay,I knew her for a little ghost,Tender Reflection,Romantic,"By the dear ruffles round her feet,
By her small hands that hung
In their lace mitts, austere and sweet,
Her gown's white folds among.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S423,image_423,Edna St. Vincent Millay,II,Tender Reflection,Romantic,"There are a hundred places where I fear
To go,--so with his memory they brim!
And entering with relief some quiet place
Where never fell his foot or shone his face
I say, ""There is no memory of him here!""
And so stand stricken, so remembering him!",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S424,image_424,Edna St. Vincent Millay,The room is full of you!--As I came in,Beauty & Nature,Romantic,"Sharp, unfamiliar odors have destroyed
Each other room's dear personality.
The heavy scent of damp, funereal flowers,--
The very essence, hush-distilled, of Death--
Has strangled that habitual breath of home
Whose expiration leaves all houses dead;
And wheresoe'er I look is hideous change.
Save here.  Here 'twas as if a weed-choked gate
Had opened at my touch, and I had stepped
Into some long-forgot, enchanted, strange,
Sweet garden of a thousand years ago
And suddenly thought, ""I have been here before!""",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S425,image_425,Edna St. Vincent Millay,The room is full of you!--As I came in,Dream & Night,Romantic,"There is your book, just as you laid it down,
Face to the table,--I cannot believe
That you are gone!--Just then it seemed to me
You must be here.  I almost laughed to think
How like reality the dream had been;
Yet knew before I laughed, and so was still.
That book, outspread, just as you laid it down!
Perhaps you thought, ""I wonder what comes next,
And whether this or this will be the end"";
So rose, and left it, thinking to return.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S426,image_426,Edwin Arlington Robinson,"""Where are you going to-night, to-night, --",Dream & Night,Romantic,"Where are you going, John Evereldown?
There's never the sign of a star in sight,
Nor a lamp that's nearer than Tilbury Town.
Why do you stare as a dead man might?
Where are you pointing away from the light?
And where are you going to-night, to-night, --
Where are you going, John Evereldown?""",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S427,image_427,Edwin Arlington Robinson,As we the withered ferns,Longing & Separation,Romantic,"By the roadway lying,
Time, the jester, spurns
All our prayers and prying --
All our tears and sighing,
Sorrow, change, and woe --
All our where-and-whying
For friends that come and go.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S428,image_428,Edwin Arlington Robinson,Down by the flash of the restless water,Dream & Night,Romantic,"The dim White Ship like a white bird lay;
Laughing at life and the world they sought her,
And out she swung to the silvering bay.
Then off they flew on their roystering way,
And the keen moon fired the light foam flying
Up from the flood where the faint stars play,
And the bones of the brave in the wave are lying.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S429,image_429,Edwin Arlington Robinson,The man who cloaked his bitterness within,Longing & Separation,Romantic,"We laugh, and crown him; but anon we feel
A still chord sorrow-swept, -- a weird unrest;
And thin dim shadows home to midnight steal,
As if the very ghost of mirth were dead --
As if the joys of time to dreams had fled,
Or sailed away with Ines to the West.",https://www.gutenberg.org/ebooks/313,Public domain / CC0 dataset
S430,image_430,Gerard Manley Hopkins,13,Beauty & Nature,Romantic,"All things counter, original, spare, strange;
Whatever is fickle, freckled (who knows how?)
With swift, slow; sweet, sour; adazzle, dim;
He fathers-forth whose beauty is past change:
Praise him.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S431,image_431,Gerard Manley Hopkins,54,Longing & Separation,Romantic,"O I admire and sorrow! The heart's eye grieves
Discovering you, dark tramplers, tyrant years.
A juice rides rich through bluebells, in vine leaves,
And beauty's dearest veriest vein is tears.",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S432,image_432,Gerard Manley Hopkins,63,Beauty & Nature,Romantic,"Then over his turned temples--here--
Was a rose, or, failing that,
Rough-Robin or five-lipped campion clear
For a beauty-bow to his hat,
And the sunlight sidled, like dewdrops, like dandled
diamonds
Through the sieve of the straw of the plait.
.     .     .     .     .     .     .     .",https://www.gutenberg.org/ebooks/22403,Public domain / CC0 dataset
S433,image_433,John Keats,INTRODUCTION TO ISABELLA AND THE EVE OF ST. AGNES,Dream & Night,Romantic,"Forgot the stars, the moon, the sun,
And she forgot the blue above the trees,
And she forgot the dells where waters run,
And she forgot the chilly autumn breeze;
She had no knowledge when the day was done,
And the new morn she saw not--",https://www.gutenberg.org/ebooks/23684,Public domain / CC0 dataset
S434,image_434,Percy Bysshe Shelley,MARENGHI. (This fragment refers to an event told in Sismondi’s,Dream & Night,Romantic,"25.
And so were kindled powers and thoughts which made
His solitude less dark. When memory came
(For years gone by leave each a deepening shade),
His spirit basked in its internal flame,—                           _145
As, when the black storm hurries round at night,
The fisher basks beside his red firelight.",https://www.gutenberg.org/ebooks/4800,Public domain / CC0 dataset
S435,image_435,Robert Browning,,Dream & Night,Romantic,"'Thinketh He made it, with the sun to match,
But not the stars; the stars came otherwise;
Only made clouds, winds, meteors, such as that:
Also this isle, what lives and grows thereon,
And snaky sea which rounds and ends the same.                                30",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S436,image_436,Robert Browning,A PRETTY WOMAN,Tender Reflection,Romantic,"To think men cannot take you, Sweet,
And infold you,
Ay, and hold you,
And so keep you what they make you, Sweet!",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S437,image_437,Robert Browning,A WOMAN'S LAST WORD,Longing & Separation,Romantic,"That shall be to-morrow,
Not to-night:
I must bury sorrow
Out of sight:",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S438,image_438,Robert Browning,RABBI BEN EZRA,Dream & Night,Romantic,"Not that, amassing flowers,
Youth sighed, ""Which rose make ours,
Which lily leave and then as best recall!""
Not that, admiring stars,                                                    10
It yearned ""Nor Jove, nor Mars;
Mine be some figured flame which blends, transcends them all!""",https://www.gutenberg.org/ebooks/16376,Public domain / CC0 dataset
S439,image_439,Sara Teasdale,A diamond of a morning,Dream & Night,Romantic,"Waked me an hour too soon;
Dawn had taken in the stars
And left the faint white moon.",https://www.gutenberg.org/ebooks/591,Public domain / CC0 dataset
S440,image_440,W. B. Yeats,As I came over Windy Gap,Love & Devotion,Romantic,"Poor men have grown to be rich men,
And rich men grown to be poor again,
And I am running to Paradise;
And many a darling wit's grown dull
That tossed a bare heel when at school,
Now it has filled an old sock full:
And there the king _is_ but as the beggar.",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S441,image_441,W. B. Yeats,King Eochaid came at sundown to a wood,Dream & Night,Romantic,"When night had deepened,
I groped my way through boughs, and over roots,
Till oak and hazel ceased and beech began,
And found the house, a sputtering torch within,
And stretched out sleeping on a pile of skins
Ardan, and though I called to him and tried
To shake him out of sleep, I could not rouse him.
I waited till the night was on the turn,
Then fearing that some labourer, on his way
To plough or pasture-land, might see me there,
Went out.",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S442,image_442,W. B. Yeats,Some may have blamed you that you took away,Tender Reflection,Romantic,"The verses that could move them on the day
When, the ears being deafened, the sight of the eyes blind
With lightning you went from me, and I could find
Nothing to make a song about but kings,
Helmets, and swords, and half-forgotten things
That were like memories of you--but now
We'll out, for the world lives as long ago;
And while we're in our laughing, weeping fit,
Hurl helmets, crowns, and swords into the pit.
But, dear, cling close to me; since you were gone,
My barren thoughts have chilled me to the bone.",https://www.gutenberg.org/ebooks/36865,Public domain / CC0 dataset
S443,image_443,William Blake,A  SONG,Tender Reflection,Romantic,"Sweet Sleep, with soft down
Weave thy brows an infant crown
Sweet Sleep, angel mild,
Hover o'er my happy child!",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S444,image_444,William Blake,A  SONG,Tender Reflection,Romantic,"Sweet moans, dovelike sighs,
Chase not slumber from thine eyes!
Sweet moan, sweeter smile,
All the dovelike moans beguile.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S445,image_445,William Blake,A  SONG,Tender Reflection,Romantic,"Sweet babe, in thy face
Holy image I can trace;
Sweet babe, once like thee
Thy Maker lay, and wept for me:",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S446,image_446,William Blake,A POISON TREE,Longing & Separation,Romantic,"And I watered it in fears
Night and morning with my tears,
And I sunned it with smiles
And with soft deceitful wiles.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S447,image_447,William Blake,And there the lion's ruddy eyes,Love & Separation,Romantic,"Shall flow with tears of gold:
And pitying the tender cries,
And walking round the fold:
Saying: ""Wrath by His meekness,
And, by His health, sickness,
Are driven away
From our immortal day.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S448,image_448,William Blake,In futurity,Dream & Night,Romantic,"‘Frowning, frowning night,
O’er this desert bright
Let thy moon arise,
While I close my eyes.’",https://www.gutenberg.org/ebooks/1934,Public domain / CC0 dataset
S449,image_449,William Blake,MY PRETTY ROSE TREE,Beauty & Nature,Romantic,"A flower was offered to me,
Such a flower as May never bore;
But I said ""I've a pretty rose tree,""
And I passed the sweet flower o'er.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S450,image_450,William Blake,NIGHT,Dream & Night,Romantic,"The sun descending in the west,
The evening star does shine;
The birds are silent in their nest,
And I must seek for mine.
The moon, like a flower
In heaven's high bower,
With silent delight,
Sits and smiles on the night.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S451,image_451,William Blake,NURSE'S SONG,Dream & Night,Romantic,"Then come home, my children, the sun is gone down,
And the dews of night arise;
Your spring and your day are wasted in play,
And your winter and night in disguise.",https://www.gutenberg.org/ebooks/574,Public domain / CC0 dataset
S452,image_452,William Wordsworth,Oh! what’s the matter? what’s the matter?,Dream & Night,Romantic,"In March, December, and in July,
“Tis all the same with Harry Gill;
The neighbours tell, and tell you truly,
His teeth they chatter, chatter still.
At night, at morning, and at noon,
’Tis all the same with Harry Gill;
Beneath the sun, beneath the moon,
His teeth they chatter, chatter still.",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
S453,image_453,William Wordsworth,Oh! what’s the matter? what’s the matter?,Dream & Night,Romantic,"All day she spun in her poor dwelling,
And then her three hours’ work at night!
Alas! ’twas hardly worth the telling,
It would not pay for candle-light.
--This woman dwelt in Dorsetshire,
Her hut was on a cold hill-side,
And in that country coals are dear,
For they come far by wind and tide.",https://www.gutenberg.org/ebooks/9622,Public domain / CC0 dataset
S454,image_454,Edna St. Vincent Millay,,Love & Separation,Romantic,"Love has gone and left me and I don't know what to do;
This or that or what you will is all the same to me;
But all the things that I begin I leave before I'm through,--
There's little use in anything as far as I can see.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S455,image_455,Edna St. Vincent Millay,All I could see from where I stood,Tender Reflection,Romantic,"Long had I lain thus, craving death,
When quietly the earth beneath
Gave way, and inch by inch, so great
At last had grown the crushing weight,
Into the earth I sank till I
Full six feet under ground did lie,
And sank no more,--there is no weight
Can follow here, however great.
From off my breast I felt it roll,
And as it went my tortured soul
Burst forth and fled in such a gust
That all about me swirled the dust.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S456,image_456,Edna St. Vincent Millay,"Death, I say, my heart is bowed",Love & Devotion,Romantic,"Death, I say, my heart is bowed
Unto thine,--O mother!
This red gown will make a shroud
Good as any other!",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S457,image_457,Edna St. Vincent Millay,II,Love & Devotion,Romantic,"Time does not bring relief; you all have lied
Who told me time would ease me of my pain!
I miss him in the weeping of the rain;
I want him at the shrinking of the tide;
The old snows melt from every mountain-side,
And last year's leaves are smoke in every lane;
But last year's bitter loving must remain
Heaped on my heart, and my old thoughts abide!",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S458,image_458,Edna St. Vincent Millay,III,Love & Devotion,Romantic,"All the dog-wood blossoms are underneath the tree,
Browned at the edges, turned in a day;
And I would with all my heart they trimmed a mound for me,
And weeds were tall on all the paths that led that way!",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
S459,image_459,Edna St. Vincent Millay,IV,Love & Devotion,Romantic,"So is no warmth for me at any fire
To-day, when the world's fire has burned so low;
I kneel, spending my breath in vain desire,
At that cold hearth which one time roared so strong,
And straighten back in weariness, and long
To gather up my little gods and go.",https://www.gutenberg.org/ebooks/109,Public domain / CC0 dataset
